candidate,trial_number,config_hash,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,active_cdp_pcd_pct,active_cdp_violation_pct,active_cdp_near_zero_pct,dCO_dCDP_phys_mean,dCO_dCDP_phys_median,dCO_dCDP_phys_q05,dCO_dCDP_phys_q95,g_star_cdp_mean,g_star_cdp_median,g_star_cdp_q05,g_star_cdp_q95,diagnostic_only_tit_negative_gradient_pct,diagnostic_only_tit_positive_gradient_pct,diagnostic_only_tit_near_zero_pct,diagnostic_only_dCO_dTIT_median,physics_mode,best_epoch,parameter_count,training_time_s,effective_batch_size,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_cdp_delta_x,physical_scale_co_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,synthetic_feature,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
TRIAL_0049_CDP_NEG,49,eb57a0bd47724200e042a5afde986bec39121f5a80d23dc0e24ad5eb7cac7f97,COMPLETE,2,21,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,15000,84.16011009999784,0.029370784759521484,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6190831134522646,1.2385651896436263,0.6984796576798239,0.03557218643801773,0.6171415323899201,0.3939219154926405,1.1743346685335478,0.8196281268520713,0.7693774221941235,0.8738711686918081,0.0,99.8046875,0.1953125,0.0,-0.6207302808761597,-0.6014467477798462,-0.9903198480606079,-0.3271735608577728,-0.3890083432197571,-0.37692344188690186,-0.6206281781196594,-0.205037921667099,87.548828125,12.451171875,0.0,-0.03264942765235901,CDP_NEG,5,49441,84.15976800001226,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,622,97.1875,CDP,1.425508144193831,20,0.99,1.425508144193831
TRIAL_0049_CDP_NEG,49,eb57a0bd47724200e042a5afde986bec39121f5a80d23dc0e24ad5eb7cac7f97,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,36968,48.42785310000181,0.029401779174804688,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5707411583955762,1.6208815876400486,0.8549429164322407,0.03675843902163918,0.6551355336901914,-0.41622175335561523,1.566632799040272,0.7803772094764051,0.5311766019586781,0.6907326208190231,0.9176717357105402,99.31640625,0.68359375,0.0,-0.5607407093048096,-0.5186050534248352,-0.9834554195404053,-0.23748084902763367,-0.545009970664978,-0.5040563344955444,-0.9558660387992859,-0.23081868886947632,87.255859375,12.744140625,0.0,-0.021162517368793488,CDP_NEG,55,49441,48.42754629999399,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,640,634,99.0625,CDP,1.4832095268464458,20,0.99,1.4832095268464458
TRIAL_0049_CDP_NEG,49,eb57a0bd47724200e042a5afde986bec39121f5a80d23dc0e24ad5eb7cac7f97,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,47312,60.99506660003681,0.02904367446899414,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7278659271361556,1.2330838940160058,0.714732470426821,0.03519078578257214,0.5216282419479683,-0.3051389134285859,1.1948161949440288,0.8632625272714363,0.7679268459150131,0.32680341951670416,0.0,99.951171875,0.048828125,0.0,-0.5660032033920288,-0.5193417072296143,-1.021411657333374,-0.31171658635139465,-0.4007483124732971,-0.3677104711532593,-0.723192036151886,-0.2207052856683731,99.31640625,0.68359375,0.0,-0.023525239899754524,CDP_NEG,15,49441,60.994763700000476,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,630,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
TRIAL_0049_CDP_NEG,49,eb57a0bd47724200e042a5afde986bec39121f5a80d23dc0e24ad5eb7cac7f97,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,15000,83.86181580001721,0.029371261596679688,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6695469388341994,1.153609029074741,0.5442274964639008,0.03313220474946074,0.5748103127190913,0.04372407694979339,1.1528606488615802,0.8269184540835459,0.5867501317969789,0.9037394644962974,0.0,99.609375,0.390625,0.0,-0.26586073637008667,-0.2734391391277313,-0.36145326495170593,-0.14377377927303314,-0.16661348938941956,-0.17136284708976746,-0.2265208214521408,-0.09010225534439087,99.8046875,0.1953125,0.0,-0.028075989335775375,CDP_NEG,1,49441,83.86151800001971,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,635,99.21875,CDP,1.425508144193831,20,0.99,1.425508144193831
TRIAL_0049_CDP_NEG,49,eb57a0bd47724200e042a5afde986bec39121f5a80d23dc0e24ad5eb7cac7f97,COMPLETE,0,84,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,36968,39.98549819999607,0.029401779174804688,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.544854015663599,1.6690410643479696,0.8810471046344691,0.03785060220085057,0.6746008572004802,-0.24109713805066085,1.6516439885253593,0.7482593505929779,0.5041945808895023,0.9295653752044502,0.0,99.853515625,0.146484375,0.0,-0.39150840044021606,-0.38577353954315186,-0.597257673740387,-0.19885852932929993,-0.3805252015590668,-0.37495124340057373,-0.5805025100708008,-0.19327983260154724,79.736328125,20.263671875,0.0,-0.014125085435807705,CDP_NEG,35,49441,39.98518219997641,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,640,631,98.59375,CDP,1.4832095268464458,20,0.99,1.4832095268464458
TRIAL_0049_CDP_NEG,49,eb57a0bd47724200e042a5afde986bec39121f5a80d23dc0e24ad5eb7cac7f97,COMPLETE,1,84,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,47312,77.7503309000167,0.02904367446899414,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7365546812524209,1.2132391256438557,0.7286922842392782,0.034624439083796726,0.5132333616903766,-0.2718657695133528,1.1824693153871997,0.8661594054696107,0.7685867748585757,0.35827955663114053,0.12583892617449663,99.609375,0.390625,0.0,-0.6737955808639526,-0.6046370267868042,-1.2609843015670776,-0.33916011452674866,-0.47706878185272217,-0.4281022846698761,-0.8928170800209045,-0.24013619124889374,89.453125,10.546875,0.0,-0.030482107773423195,CDP_NEG,45,49441,77.75002629996743,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,629,98.28125,CDP,1.598838673557433,20,0.99,1.598838673557433
TRIAL_0049_CDP_NEG,49,eb57a0bd47724200e042a5afde986bec39121f5a80d23dc0e24ad5eb7cac7f97,COMPLETE,2,84,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,15000,79.57513569999719,0.029371261596679688,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6558266274668114,1.1773142226948117,0.6125929379560315,0.03381302928260065,0.5866219312262282,0.2448742039902306,1.151646947230821,0.8199322949404522,0.7048072605830086,0.8592005903350086,0.0,99.90234375,0.09765625,0.0,-0.28238391876220703,-0.2921079993247986,-0.362752228975296,-0.15137438476085663,-0.17696848511695862,-0.18306252360343933,-0.2273348569869995,-0.09486550837755203,98.583984375,1.416015625,0.0,-0.03491051495075226,CDP_NEG,1,49441,79.5748309000046,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,639,99.84375,CDP,1.425508144193831,20,0.99,1.425508144193831
TRIAL_0050_CDP_NEG,50,3e61e146a386e0093f74aaadafeaa74e701ccd36931e1c578076f93b0c863909,COMPLETE,0,21,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,36968,34.24668710003607,0.027039527893066406,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5568634470126279,1.646874298403675,0.9211818358399277,0.037347903101494,0.6656413896194802,-0.43046634769665176,1.5897248149396208,0.7705115977677072,0.5313341967343483,0.6761159242599575,0.013109596224436287,99.8046875,0.1953125,0.0,-0.4413025975227356,-0.35729843378067017,-0.878337562084198,-0.17528685927391052,-0.42892250418663025,-0.3472749590873718,-0.8536971211433411,-0.17036943137645721,89.892578125,10.107421875,0.0,-0.015939058735966682,CDP_NEG,40,20353,34.24631620000582,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,640,639,99.84375,CDP,1.4832095268464458,20,0.99,1.4832095268464458
TRIAL_0050_CDP_NEG,50,3e61e146a386e0093f74aaadafeaa74e701ccd36931e1c578076f93b0c863909,COMPLETE,1,21,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,47312,59.61303400003817,0.026794910430908203,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7284838598452412,1.2316831214102368,0.7468586845486997,0.0351508093552269,0.5210356767905917,-0.3594400503290338,1.1781511953059978,0.8687818187260848,0.7058312034541981,0.4415906259756685,0.0,99.951171875,0.048828125,0.0,-0.6248067617416382,-0.5584025382995605,-1.095902681350708,-0.3430121839046478,-0.4423831105232239,-0.3953668475151062,-0.775934100151062,-0.24286355078220367,99.365234375,0.634765625,0.0,-0.0369250625371933,CDP_NEG,35,20353,59.61273950000759,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,635,99.21875,CDP,1.598838673557433,20,0.99,1.598838673557433
TRIAL_0050_CDP_NEG,50,3e61e146a386e0093f74aaadafeaa74e701ccd36931e1c578076f93b0c863909,COMPLETE,2,21,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,15000,65.92260970000643,0.02712106704711914,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6759347589267453,1.1424047037976308,0.6457134000112765,0.032810411152319335,0.5692275185886504,0.20351036040756224,1.1242102138629215,0.8388786693209688,0.8146861390989624,0.5891675236961127,0.0,100.0,0.0,0.0,-0.2768011689186096,-0.25436127185821533,-0.435820996761322,-0.19708918035030365,-0.17346981167793274,-0.1594068557024002,-0.2731266915798187,-0.12351473420858383,100.0,0.0,0.0,-0.043158166110515594,CDP_NEG,1,20353,65.92230259999633,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,622,97.1875,CDP,1.425508144193831,20,0.99,1.425508144193831
TRIAL_0050_CDP_NEG,50,3e61e146a386e0093f74aaadafeaa74e701ccd36931e1c578076f93b0c863909,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,36968,32.596224699984305,0.027039527893066406,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.56168237698879,1.6378952764205301,0.8934732155448146,0.03714427636246617,0.6620122063381102,-0.5391946990922847,1.5467008863112892,0.7843832181861607,0.5541300077064862,0.5135636323914512,0.2884111169375983,99.4140625,0.5859375,0.0,-0.43490296602249146,-0.38595592975616455,-0.7781005501747131,-0.21503084897994995,-0.4227023720741272,-0.37512850761413574,-0.7562720775604248,-0.20899848639965057,92.7734375,7.2265625,0.0,-0.012104826048016548,CDP_NEG,35,20353,32.59591969999019,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,640,634,99.0625,CDP,1.4832095268464458,20,0.99,1.4832095268464458
TRIAL_0050_CDP_NEG,50,3e61e146a386e0093f74aaadafeaa74e701ccd36931e1c578076f93b0c863909,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,47312,48.21145020000404,0.026794910430908203,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7260050839549186,1.2372926035852956,0.7418864458467045,0.035310897477804463,0.5234086413061564,-0.3335976726922438,1.191555327347956,0.8647556305923977,0.7103142722430424,0.4552254694823397,0.0,100.0,0.0,0.0,-0.3148646950721741,-0.3079971671104431,-0.4663287401199341,-0.1831541657447815,-0.22293424606323242,-0.2180718183517456,-0.33017560839653015,-0.12967899441719055,100.0,0.0,0.0,-0.038877375423908234,CDP_NEG,1,20353,48.21115990000544,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,630,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
